OID_,Field1,Lake,Project,Time,PercentCoverage,Depth,POINT_X,POINT_Y
1585,1585,G-Bay,IMRP,2024-09-10T15:49:36Z,10,39,-79.790226999999959,44.836918000000026
1586,1586,G-Bay,IMRP,2024-09-10T15:50:14Z,0,25,-79.790206999999953,44.836947000000066
1587,1587,G-Bay,IMRP,2024-09-10T15:50:48Z,0,50,-79.790206999999953,44.836980000000040
1588,1588,G-Bay,IMRP,2024-09-10T15:51:43Z,0,77,-79.790167999999937,44.837058000000070
1589,1589,G-Bay,IMRP,2024-09-10T15:52:40Z,40,40,-79.790288999999973,44.837123000000076
1590,1590,G-Bay,IMRP,2024-09-10T15:53:28Z,60,55,-79.790285999999981,44.837257000000079
1591,1591,G-Bay,IMRP,2024-09-10T15:54:17Z,0,30,-79.790252999999950,44.837313000000051
1592,1592,G-Bay,IMRP,2024-09-10T15:55:11Z,60,42,-79.790248999999960,44.837373000000071
1593,1593,G-Bay,IMRP,2024-09-10T15:56:01Z,75,50,-79.790195999999980,44.837409000000036
1594,1594,G-Bay,IMRP,2024-09-10T15:56:56Z,10,25,-79.790270999999962,44.837471000000050
1595,1595,G-Bay,IMRP,2024-09-10T15:57:30Z,30,23,-79.790248999999960,44.837526000000025
1596,1596,G-Bay,IMRP,2024-09-10T15:58:13Z,50,22,-79.790256999999940,44.837573000000077
1597,1597,G-Bay,IMRP,2024-09-10T15:59:38Z,90,30,-79.790269999999964,44.837653000000046
1598,1598,G-Bay,IMRP,2024-09-10T16:00:32Z,70,23,-79.790179999999964,44.837711000000070
1599,1599,G-Bay,IMRP,2024-09-10T16:01:27Z,0,0,-79.790176999999971,44.837802000000067
1600,1600,G-Bay,IMRP,2024-09-10T16:02:14Z,70,17,-79.790115999999955,44.837833000000046
1601,1601,G-Bay,IMRP,2024-09-10T16:03:29Z,40,40,-79.789997999999969,44.837892000000068
1602,1602,G-Bay,IMRP,2024-09-10T16:04:33Z,60,15,-79.789985999999942,44.837959000000069
1603,1603,G-Bay,IMRP,2024-09-10T16:05:16Z,60,16,-79.789955999999961,44.837971000000039
1604,1604,G-Bay,IMRP,2024-09-10T16:06:25Z,60,25,-79.789965999999936,44.838055000000054
1605,1605,G-Bay,IMRP,2024-09-10T16:07:16Z,30,29,-79.789876999999990,44.838082000000043
1606,1606,G-Bay,IMRP,2024-09-10T16:08:26Z,75,30,-79.789842999999962,44.838121000000058
1607,1607,G-Bay,IMRP,2024-09-10T16:09:26Z,80,33,-79.789770999999973,44.838167000000055
1608,1608,G-Bay,IMRP,2024-09-10T16:11:27Z,75,30,-79.789740999999935,44.838204000000076
1609,1609,G-Bay,IMRP,2024-09-10T16:12:06Z,75,40,-79.789725999999973,44.838223000000028
1610,1610,G-Bay,IMRP,2024-09-10T16:12:48Z,50,32,-79.789757999999949,44.838266000000033
1611,1611,G-Bay,IMRP,2024-09-10T16:14:16Z,100,100,-79.789562999999987,44.838314000000025
1612,1612,G-Bay,IMRP,2024-09-10T16:15:38Z,20,70,-79.789654999999982,44.838427000000081
1613,1613,G-Bay,IMRP,2024-09-10T16:17:22Z,20,95,-79.789649999999938,44.838515000000029
1614,1614,G-Bay,IMRP,2024-09-10T16:18:30Z,0,0,-79.789694999999938,44.838617000000056
1615,1615,G-Bay,IMRP,2024-09-10T16:19:20Z,0,75,-79.789714999999944,44.838686000000052
1616,1616,G-Bay,IMRP,2024-09-10T16:20:10Z,0,20,-79.789795999999967,44.838758000000041
1617,1617,G-Bay,IMRP,2024-09-10T16:21:17Z,20,105,-79.789827999999943,44.838803000000041
1618,1618,G-Bay,IMRP,2024-09-10T16:22:15Z,0,0,-79.789914999999951,44.838914000000045
1619,1619,G-Bay,IMRP,2024-09-10T16:23:45Z,100,105,-79.790010999999936,44.838999000000058
1620,1620,G-Bay,IMRP,2024-09-10T16:24:36Z,60,80,-79.790093999999954,44.839097000000038
1621,1621,G-Bay,IMRP,2024-09-10T16:25:42Z,0,0,-79.790106999999978,44.839212000000032
1622,1622,G-Bay,IMRP,2024-09-10T16:27:00Z,100,80,-79.790248999999960,44.839260000000081
1623,1623,G-Bay,IMRP,2024-09-10T16:27:41Z,80,25,-79.790303999999935,44.839177000000063
1624,1624,G-Bay,IMRP,2024-09-10T16:29:20Z,100,90,-79.790328999999986,44.839262000000076
1625,1625,G-Bay,IMRP,2024-09-10T16:30:39Z,40,93,-79.790413999999942,44.839334000000065
1626,1626,G-Bay,IMRP,2024-09-10T16:31:28Z,40,68,-79.790471999999966,44.839441000000079
1627,1627,G-Bay,IMRP,2024-09-10T16:32:34Z,0,0,-79.790416999999934,44.839485000000025
1628,1628,G-Bay,IMRP,2024-09-10T16:33:15Z,0,30,-79.790458999999942,44.839573000000030
1629,1629,G-Bay,IMRP,2024-09-10T16:34:15Z,0,75,-79.790452999999957,44.839637000000039
1630,1630,G-Bay,IMRP,2024-09-10T16:35:10Z,50,30,-79.790519999999958,44.839760000000069
1631,1631,G-Bay,IMRP,2024-09-10T16:36:08Z,0,20,-79.790497999999957,44.839824000000078
1632,1632,G-Bay,IMRP,2024-09-10T16:37:28Z,100,80,-79.790716999999972,44.839875000000063
1633,1633,G-Bay,IMRP,2024-09-10T16:38:32Z,100,150,-79.790840999999944,44.839849000000072
1634,1634,G-Bay,IMRP,2024-09-10T16:39:20Z,80,40,-79.790877999999964,44.839695000000063
1635,1635,G-Bay,IMRP,2024-09-10T16:40:18Z,80,39,-79.790954999999940,44.839675000000057
1636,1636,G-Bay,IMRP,2024-09-10T16:41:10Z,30,68,-79.791050999999982,44.839727000000039
1637,1637,G-Bay,IMRP,2024-09-10T16:42:04Z,0,0,-79.791173999999955,44.839809000000059
1638,1638,G-Bay,IMRP,2024-09-10T16:43:29Z,100,95,-79.791139999999984,44.839856000000054
1639,1639,G-Bay,IMRP,2024-09-10T16:44:23Z,100,110,-79.791139999999984,44.839937000000077
1640,1640,G-Bay,IMRP,2024-09-10T16:45:11Z,0,57,-79.791193999999962,44.840025000000026
1641,1641,G-Bay,IMRP,2024-09-10T16:46:10Z,0,105,-79.791198999999949,44.840130000000045
1642,1642,G-Bay,IMRP,2024-09-10T18:10:52Z,50,0,-79.858046999999942,44.869166000000064
1643,1643,G-Bay,IMRP,2024-09-10T18:12:10Z,100,25,-79.858063999999956,44.869156000000032
1644,1644,G-Bay,IMRP,2024-09-10T18:12:54Z,100,32,-79.858126999999968,44.869159000000025
1645,1645,G-Bay,IMRP,2024-09-10T18:13:22Z,100,34,-79.858164999999985,44.869168000000059
1646,1646,G-Bay,IMRP,2024-09-10T18:14:03Z,100,45,-79.858237999999972,44.869186000000070
1647,1647,G-Bay,IMRP,2024-09-10T18:14:38Z,100,52,-79.858301999999981,44.869191000000058
1648,1648,G-Bay,IMRP,2024-09-10T18:15:32Z,100,75,-79.858368999999982,44.869202000000030
1649,1649,G-Bay,IMRP,2024-09-10T18:16:43Z,100,78,-79.858436999999981,44.869211000000064
1650,1650,G-Bay,IMRP,2024-09-10T18:17:39Z,100,100,-79.858501999999987,44.869235000000060
1651,1651,G-Bay,IMRP,2024-09-10T18:18:31Z,100,85,-79.858549999999980,44.869261000000051
1652,1652,G-Bay,IMRP,2024-09-10T18:19:38Z,100,100,-79.858638999999982,44.869296000000077
1653,1653,G-Bay,IMRP,2024-09-10T18:20:42Z,100,110,-79.858746999999937,44.869326000000058
1654,1654,G-Bay,IMRP,2024-09-10T18:22:59Z,100,5,-79.858193999999969,44.869025000000079
1655,1655,G-Bay,IMRP,2024-09-10T18:23:54Z,100,15,-79.858208999999988,44.869027000000074
1656,1656,G-Bay,IMRP,2024-09-10T18:24:24Z,100,38,-79.858240999999964,44.869061000000045
1657,1657,G-Bay,IMRP,2024-09-10T18:25:02Z,100,42,-79.858273999999938,44.869083000000046
1658,1658,G-Bay,IMRP,2024-09-10T18:25:48Z,100,56,-79.858340999999939,44.869118000000071
1659,1659,G-Bay,IMRP,2024-09-10T18:26:20Z,100,68,-79.858380999999952,44.869135000000028
1660,1660,G-Bay,IMRP,2024-09-10T18:27:18Z,100,80,-79.858418999999969,44.869157000000030
1661,1661,G-Bay,IMRP,2024-09-10T18:28:11Z,100,88,-79.858492999999953,44.869204000000025
1662,1662,G-Bay,IMRP,2024-09-10T18:29:11Z,100,89,-79.858554999999967,44.869233000000065
1663,1663,G-Bay,IMRP,2024-09-10T18:29:44Z,100,95,-79.858630999999946,44.869269000000031
1664,1664,G-Bay,IMRP,2024-09-10T18:30:43Z,100,102,-79.858723999999938,44.869356000000039
1665,1665,G-Bay,IMRP,2024-09-10T18:33:33Z,100,10,-79.858336999999949,44.868858000000046
1666,1666,G-Bay,IMRP,2024-09-10T18:34:41Z,100,38,-79.858389999999986,44.868922000000055
1667,1667,G-Bay,IMRP,2024-09-10T18:35:31Z,100,47,-79.858419999999967,44.868938000000071
1668,1668,G-Bay,IMRP,2024-09-10T18:36:12Z,100,54,-79.858457999999985,44.868960000000072
1669,1669,G-Bay,IMRP,2024-09-10T18:36:51Z,100,73,-79.858507999999972,44.868985000000066
1670,1670,G-Bay,IMRP,2024-09-10T18:37:20Z,100,87,-79.858589999999936,44.869009000000062
1671,1671,G-Bay,IMRP,2024-09-10T18:38:08Z,100,90,-79.858652999999947,44.869033000000059
1672,1672,G-Bay,IMRP,2024-09-10T18:38:54Z,100,95,-79.858753999999976,44.869080000000054
1673,1673,G-Bay,IMRP,2024-09-10T18:39:43Z,100,102,-79.858848999999964,44.869133000000033
1674,1674,G-Bay,IMRP,2024-09-10T18:40:47Z,100,107,-79.858960999999965,44.869183000000078
1675,1675,G-Bay,IMRP,2024-09-10T18:43:57Z,0,0,-79.859100999999953,44.868717000000061
1676,1676,G-Bay,IMRP,2024-09-10T18:44:22Z,,,-79.859097999999960,44.868710000000078
1677,1677,G-Bay,IMRP,2024-09-10T18:45:09Z,100,48,-79.859062999999935,44.868757000000073
1678,1678,G-Bay,IMRP,2024-09-10T18:46:06Z,100,70,-79.859080999999946,44.868781000000070
1679,1679,G-Bay,IMRP,2024-09-10T18:46:48Z,100,92,-79.859086999999988,44.868827000000067
1680,1680,G-Bay,IMRP,2024-09-10T18:47:34Z,100,88,-79.859073999999964,44.868875000000060
1681,1681,G-Bay,IMRP,2024-09-10T18:48:23Z,100,105,-79.859080999999946,44.868917000000067
1682,1682,G-Bay,IMRP,2024-09-10T18:49:08Z,100,120,-79.859145999999953,44.868992000000048
1683,1683,G-Bay,IMRP,2024-09-10T18:50:22Z,100,140,-79.859277999999961,44.869078000000059
1684,1684,G-Bay,IMRP,2024-09-10T18:51:31Z,100,140,-79.859274999999968,44.869155000000035
1685,1685,G-Bay,IMRP,2024-09-10T18:52:42Z,100,110,-79.859152999999935,44.869292000000030
1686,1686,G-Bay,IMRP,2024-09-10T18:53:33Z,100,160,-79.859318999999971,44.869241000000045
1687,1687,G-Bay,IMRP,2024-09-10T19:13:39Z,5,10,-79.863131999999950,44.864378000000045
1688,1688,G-Bay,IMRP,2024-09-10T19:14:30Z,75,15,-79.863142999999980,44.864435000000071
1689,1689,G-Bay,IMRP,2024-09-10T19:15:08Z,60,20,-79.863085999999953,44.864490000000046
1690,1690,G-Bay,IMRP,2024-09-10T19:15:53Z,70,25,-79.863038999999958,44.864523000000077
1691,1691,G-Bay,IMRP,2024-09-10T19:16:30Z,70,16,-79.863108999999952,44.864626000000044
1692,1692,G-Bay,IMRP,2024-09-10T19:17:09Z,80,20,-79.863014999999962,44.864672000000041
1693,1693,G-Bay,IMRP,2024-09-10T19:17:32Z,25,20,-79.862987999999973,44.864741000000038
1694,1694,G-Bay,IMRP,2024-09-10T19:18:08Z,,,-79.863138999999990,44.864780000000053
1695,1695,G-Bay,IMRP,2024-09-10T19:19:42Z,40,20,-79.863136999999938,44.864772000000073
1696,1696,G-Bay,IMRP,2024-09-10T19:20:11Z,60,10,-79.863233999999977,44.864773000000071
1697,1697,G-Bay,IMRP,2024-09-10T19:20:37Z,0,0,-79.863278999999977,44.864778000000058
1698,1698,G-Bay,IMRP,2024-09-10T19:23:14Z,40,15,-79.863179999999943,44.864803000000052
1699,1699,G-Bay,IMRP,2024-09-10T19:24:07Z,30,25,-79.863128999999958,44.864908000000071
1700,1700,G-Bay,IMRP,2024-09-10T19:24:41Z,10,15,-79.863296999999989,44.864940000000047
1701,1701,G-Bay,IMRP,2024-09-10T19:25:06Z,20,10,-79.863368999999977,44.864979000000062
1702,1702,G-Bay,IMRP,2024-09-10T19:25:36Z,30,9,-79.863463999999965,44.865058000000033
1703,1703,G-Bay,IMRP,2024-09-10T19:26:19Z,60,2,-79.863508999999965,44.865100000000041
1704,1704,G-Bay,IMRP,2024-09-10T19:27:29Z,10,7,-79.863452999999936,44.865161000000057
1705,1705,G-Bay,IMRP,2024-09-10T19:28:07Z,40,10,-79.863376999999957,44.865202000000068
1706,1706,G-Bay,IMRP,2024-09-10T19:28:44Z,60,10,-79.863285999999960,44.865287000000080
1707,1707,G-Bay,IMRP,2024-09-10T19:29:14Z,20,10,-79.863276999999982,44.865355000000079
1708,1708,G-Bay,IMRP,2024-09-10T19:29:55Z,20,11,-79.863249999999937,44.865452000000062
1709,1709,G-Bay,IMRP,2024-09-10T19:30:35Z,0,5,-79.863165999999978,44.865545000000054
1710,1710,G-Bay,IMRP,2024-09-10T19:31:15Z,0,0,-79.863167999999973,44.865640000000042
1711,1711,G-Bay,IMRP,2024-09-10T19:31:45Z,10,5,-79.863030999999978,44.865660000000048
1712,1712,G-Bay,IMRP,2024-09-10T19:32:47Z,5,10,-79.862797999999941,44.865750000000048
1713,1713,G-Bay,IMRP,2024-09-10T19:33:14Z,0,14,-79.862692999999979,44.865768000000060
1714,1714,G-Bay,IMRP,2024-09-10T19:33:47Z,10,34,-79.862737999999979,44.865657000000056
1715,1715,G-Bay,IMRP,2024-09-10T19:34:27Z,10,27,-79.862854999999968,44.865629000000069
1716,1716,G-Bay,IMRP,2024-09-10T19:34:52Z,0,52,-79.862803999999983,44.865532000000030
1717,1717,G-Bay,IMRP,2024-09-10T19:36:05Z,10,37,-79.863034999999968,44.865473000000065
1718,1718,G-Bay,IMRP,2024-09-10T19:37:01Z,20,22,-79.862995999999953,44.865409000000056
1719,1719,G-Bay,IMRP,2024-09-10T19:38:00Z,20,45,-79.863046999999938,44.865326000000039
1720,1720,G-Bay,IMRP,2024-09-10T19:38:21Z,10,30,-79.863128999999958,44.865289000000075
1721,1721,G-Bay,IMRP,2024-09-10T19:39:04Z,70,50,-79.863094999999987,44.865206000000057
1722,1722,G-Bay,IMRP,2024-09-10T19:40:14Z,50,30,-79.863019999999949,44.865167000000042
1723,1723,G-Bay,IMRP,2024-09-10T19:41:08Z,20,30,-79.862978999999939,44.865073000000052
1724,1724,G-Bay,IMRP,2024-09-10T19:41:35Z,50,50,-79.862766999999963,44.865050000000053
1725,1725,G-Bay,IMRP,2024-09-10T19:42:23Z,56,29,-79.862973999999952,44.864973000000077
1726,1726,G-Bay,IMRP,2024-09-10T19:42:49Z,30,26,-79.862980999999934,44.864885000000072
1727,1727,G-Bay,IMRP,2024-09-10T19:43:24Z,20,20,-79.862831999999969,44.864767000000029
1728,1728,G-Bay,IMRP,2024-09-10T19:43:48Z,80,24,-79.862927999999954,44.864735000000053
1729,1729,G-Bay,IMRP,2024-09-10T19:44:15Z,80,20,-79.862950999999953,44.864669000000049
1730,1730,G-Bay,IMRP,2024-09-10T19:44:54Z,70,22,-79.862931999999944,44.864506000000063
1731,1731,G-Bay,IMRP,2024-09-10T19:45:15Z,10,24,-79.862909999999943,44.864443000000051
1732,1732,G-Bay,IMRP,2024-09-10T19:45:43Z,50,33,-79.862896999999975,44.864377000000047
1733,1733,G-Bay,IMRP,2024-09-10T19:46:19Z,40,42,-79.862941999999975,44.864315000000033
1734,1734,G-Bay,IMRP,2024-09-10T19:47:00Z,40,44,-79.862999999999943,44.864254000000074
1735,1735,G-Bay,IMRP,2024-09-11T14:41:43Z,0,0,-79.879033999999990,44.843509000000040
1736,1736,G-Bay,IMRP,2024-09-11T14:42:45Z,0,21,-79.879097999999942,44.843703000000062
1737,1737,G-Bay,IMRP,2024-09-11T14:43:21Z,0,50,-79.879144999999937,44.843701000000067
1738,1738,G-Bay,IMRP,2024-09-11T14:43:55Z,0,75,-79.879200999999966,44.843707000000052
1739,1739,G-Bay,IMRP,2024-09-11T14:44:19Z,0,65,-79.879181999999957,44.843695000000025
1740,1740,G-Bay,IMRP,2024-09-11T14:44:58Z,0,30,-79.879124999999988,44.843660000000057
1741,1741,G-Bay,IMRP,2024-09-11T14:45:31Z,0,25,-79.879086999999970,44.843657000000064
1742,1742,G-Bay,IMRP,2024-09-11T14:46:06Z,0,18,-79.879082999999980,44.843735000000038
1743,1743,G-Bay,IMRP,2024-09-11T14:46:20Z,0,35,-79.879120999999941,44.843767000000071
1744,1744,G-Bay,IMRP,2024-09-11T14:46:43Z,0,57,-79.879147999999986,44.843805000000032
1745,1745,G-Bay,IMRP,2024-09-11T14:47:27Z,0,50,-79.879097999999942,44.843869000000041
1746,1746,G-Bay,IMRP,2024-09-11T14:47:52Z,0,50,-79.879070999999954,44.843892000000039
1747,1747,G-Bay,IMRP,2024-09-11T14:48:17Z,0,30,-79.879033999999990,44.843914000000041
1748,1748,G-Bay,IMRP,2024-09-11T14:48:36Z,0,7,-79.879005999999947,44.843938000000037
1749,1749,G-Bay,IMRP,2024-09-11T14:48:53Z,0,0,-79.878982999999948,44.843957000000046
1750,1750,G-Bay,IMRP,2024-09-11T14:49:13Z,0,30,-79.879031999999938,44.843964000000028
1751,1751,G-Bay,IMRP,2024-09-11T14:49:53Z,0,60,-79.879072999999948,44.843962000000033
1752,1752,G-Bay,IMRP,2024-09-11T14:50:10Z,0,80,-79.879109999999969,44.843978000000050
1753,1753,G-Bay,IMRP,2024-09-11T14:50:35Z,0,55,-79.879072999999948,44.844003000000043
1754,1754,G-Bay,IMRP,2024-09-11T14:50:55Z,0,41,-79.879027999999948,44.844012000000077
1755,1755,G-Bay,IMRP,2024-09-11T14:51:13Z,0,22,-79.878981999999951,44.844037000000071
1756,1756,G-Bay,IMRP,2024-09-11T14:51:54Z,0,17,-79.878972999999974,44.844066000000055
1757,1757,G-Bay,IMRP,2024-09-11T14:52:24Z,0,8,-79.878943999999990,44.844086000000061
1758,1758,G-Bay,IMRP,2024-09-11T14:52:42Z,0,0,-79.878917999999942,44.844120000000032
1759,1759,G-Bay,IMRP,2024-09-11T14:53:03Z,0,20,-79.878966999999989,44.844137000000046
1760,1760,G-Bay,IMRP,2024-09-11T14:53:33Z,0,48,-79.879003999999952,44.844170000000076
1761,1761,G-Bay,IMRP,2024-09-11T14:54:15Z,0,55,-79.879031999999938,44.844198000000063
1762,1762,G-Bay,IMRP,2024-09-11T14:54:30Z,0,80,-79.879047999999955,44.844211000000030
1763,1763,G-Bay,IMRP,2024-09-11T14:54:41Z,0,52,-79.879011999999989,44.844238000000075
1764,1764,G-Bay,IMRP,2024-09-11T14:55:05Z,0,40,-79.878962999999942,44.844261000000074
1765,1765,G-Bay,IMRP,2024-09-11T14:55:21Z,0,30,-79.878942999999936,44.844271000000049
1766,1766,G-Bay,IMRP,2024-09-11T14:55:38Z,0,18,-79.878935999999953,44.844296000000043
1767,1767,G-Bay,IMRP,2024-09-11T14:56:03Z,0,5,-79.878918999999939,44.844332000000065
1768,1768,G-Bay,IMRP,2024-09-11T14:56:18Z,0,32,-79.878931999999963,44.844354000000067
1769,1769,G-Bay,IMRP,2024-09-11T14:56:50Z,0,52,-79.878991999999982,44.844393000000025
1770,1770,G-Bay,IMRP,2024-09-11T14:57:02Z,0,78,-79.878981999999951,44.844399000000067
1771,1771,G-Bay,IMRP,2024-09-11T14:57:26Z,,,-79.879010999999934,44.844438000000025
1772,1772,G-Bay,IMRP,2024-09-11T14:58:31Z,0,83,-79.879011999999989,44.844459000000029
1773,1773,G-Bay,IMRP,2024-09-11T14:59:10Z,0,63,-79.878983999999946,44.844500000000039
1774,1774,G-Bay,IMRP,2024-09-11T14:59:43Z,0,45,-79.878933999999958,44.844522000000040
1775,1775,G-Bay,IMRP,2024-09-11T15:00:02Z,0,25,-79.878915999999947,44.844551000000081
1776,1776,G-Bay,IMRP,2024-09-11T15:00:22Z,0,10,-79.878875999999934,44.844574000000080
1777,1777,G-Bay,IMRP,2024-09-11T15:00:40Z,0,0,-79.878860999999972,44.844605000000058
1778,1778,G-Bay,IMRP,2024-09-11T15:01:02Z,0,35,-79.878904999999975,44.844642000000078
1779,1779,G-Bay,IMRP,2024-09-11T15:01:31Z,0,54,-79.878953999999965,44.844663000000025
1780,1780,G-Bay,IMRP,2024-09-11T15:01:58Z,0,77,-79.878963999999939,44.844689000000074
1781,1781,G-Bay,IMRP,2024-09-11T15:02:35Z,0,90,-79.878978999999958,44.844716000000062
1782,1782,G-Bay,IMRP,2024-09-11T15:03:03Z,0,6,-79.878952999999967,44.844748000000038
1783,1783,G-Bay,IMRP,2024-09-11T15:03:28Z,0,45,-79.878933999999958,44.844763000000057
1784,1784,G-Bay,IMRP,2024-09-11T15:04:02Z,0,30,-79.878898999999990,44.844787000000053
1785,1785,G-Bay,IMRP,2024-09-11T15:04:30Z,0,19,-79.878864999999962,44.844826000000069
1786,1786,G-Bay,IMRP,2024-09-11T15:04:46Z,0,0,-79.878839999999968,44.844861000000037
1787,1787,G-Bay,IMRP,2024-09-11T15:05:00Z,0,27,-79.878864999999962,44.844888000000026
1788,1788,G-Bay,IMRP,2024-09-11T15:06:33Z,0,47,-79.878899999999987,44.844921000000056
1789,1789,G-Bay,IMRP,2024-09-11T15:06:59Z,0,80,-79.878959999999950,44.844958000000076
1790,1790,G-Bay,IMRP,2024-09-11T15:07:16Z,0,52,-79.878928999999971,44.844993000000045
1791,1791,G-Bay,IMRP,2024-09-11T15:07:51Z,0,32,-79.878881999999976,44.845035000000053
1792,1792,G-Bay,IMRP,2024-09-11T15:08:07Z,0,18,-79.878865999999960,44.845085000000040
1793,1793,G-Bay,IMRP,2024-09-11T15:08:24Z,0,7,-79.878856999999982,44.845133000000033
1794,1794,G-Bay,IMRP,2024-09-11T15:08:37Z,0,32,-79.878876999999989,44.845158000000026
1795,1795,G-Bay,IMRP,2024-09-11T15:09:11Z,0,45,-79.878933999999958,44.845183000000077
1796,1796,G-Bay,IMRP,2024-09-11T15:11:27Z,0,53,-79.878938999999946,44.845193000000052
1797,1797,G-Bay,IMRP,2024-09-11T15:11:58Z,0,85,-79.878967999999986,44.845207000000073
1798,1798,G-Bay,IMRP,2024-09-11T15:12:18Z,0,47,-79.878904999999975,44.845251000000076
1799,1799,G-Bay,IMRP,2024-09-11T15:12:49Z,0,34,-79.878883999999971,44.845282000000054
1800,1800,G-Bay,IMRP,2024-09-11T15:13:11Z,0,10,-79.878860999999972,44.845328000000052
1801,1801,G-Bay,IMRP,2024-09-11T15:13:29Z,0,0,-79.878848999999946,44.845380000000034
1802,1802,G-Bay,IMRP,2024-09-11T15:13:49Z,0,38,-79.878900999999985,44.845402000000036
1803,1803,G-Bay,IMRP,2024-09-11T15:14:15Z,0,75,-79.878953999999965,44.845427000000029
1804,1804,G-Bay,IMRP,2024-09-11T15:14:46Z,0,63,-79.878961999999945,44.845491000000038
1805,1805,G-Bay,IMRP,2024-09-11T15:15:18Z,0,61,-79.878951999999970,44.845544000000075
1806,1806,G-Bay,IMRP,2024-09-11T15:15:55Z,0,34,-79.878899999999987,44.845578000000046
1807,1807,G-Bay,IMRP,2024-09-11T15:16:47Z,0,50,-79.878919999999937,44.845665000000054
1808,1808,G-Bay,IMRP,2024-09-11T15:17:15Z,0,30,-79.878867999999954,44.845720000000028
1809,1809,G-Bay,IMRP,2024-09-11T15:17:46Z,0,0,-79.878805999999940,44.845760000000041
1810,1810,G-Bay,IMRP,2024-09-11T15:18:11Z,0,46,-79.878856999999982,44.845866000000058
1811,1811,G-Bay,IMRP,2024-09-11T15:18:36Z,0,20,-79.878790999999978,44.845932000000062
1812,1812,G-Bay,IMRP,2024-09-11T15:19:16Z,0,46,-79.878816999999970,44.846132000000068
1813,1813,G-Bay,IMRP,2024-09-11T15:19:55Z,0,0,-79.878741999999988,44.846233000000041
1814,1814,G-Bay,IMRP,2024-09-11T15:20:25Z,0,12,-79.878764999999987,44.846281000000033
1815,1815,G-Bay,IMRP,2024-09-11T15:20:59Z,0,0,-79.878701999999976,44.846360000000061
1816,1816,G-Bay,IMRP,2024-09-11T15:21:15Z,0,30,-79.878742999999986,44.846384000000057
1817,1817,G-Bay,IMRP,2024-09-11T15:21:35Z,0,50,-79.878782999999942,44.846436000000040
1818,1818,G-Bay,IMRP,2024-09-11T15:22:00Z,5,59,-79.878787999999986,44.846466000000078
1819,1819,G-Bay,IMRP,2024-09-11T15:22:33Z,5,77,-79.878804999999943,44.846485000000030
1820,1820,G-Bay,IMRP,2024-09-11T15:22:55Z,5,75,-79.878805999999940,44.846527000000037
1821,1821,G-Bay,IMRP,2024-09-11T15:23:22Z,5,57,-79.878740999999934,44.846538000000066
1822,1822,G-Bay,IMRP,2024-09-11T15:23:48Z,5,35,-79.878686999999957,44.846571000000040
1823,1823,G-Bay,IMRP,2024-09-11T15:24:37Z,5,30,-79.878649999999936,44.846617000000037
1824,1824,G-Bay,IMRP,2024-09-11T15:25:03Z,0,12,-79.878620999999953,44.846623000000079
1825,1825,G-Bay,IMRP,2024-09-11T15:25:38Z,0,0,-79.878568999999970,44.846670000000074
1826,1826,G-Bay,IMRP,2024-09-11T15:26:13Z,5,40,-79.878621999999950,44.846737000000076
1827,1827,G-Bay,IMRP,2024-09-11T15:26:56Z,5,47,-79.878639999999962,44.846779000000026
1828,1828,G-Bay,IMRP,2024-09-11T15:27:32Z,10,54,-79.878666999999950,44.846825000000081
1829,1829,G-Bay,IMRP,2024-09-11T15:27:50Z,25,59,-79.878712999999948,44.846876000000066
1830,1830,G-Bay,IMRP,2024-09-11T15:28:22Z,20,70,-79.878754999999956,44.846913000000029
1831,1831,G-Bay,IMRP,2024-09-11T15:30:21Z,10,77,-79.878705999999966,44.846938000000080
1832,1832,G-Bay,IMRP,2024-09-11T15:30:47Z,40,69,-79.878623999999945,44.846961000000078
1833,1833,G-Bay,IMRP,2024-09-11T15:31:06Z,40,54,-79.878551999999956,44.846995000000049
1834,1834,G-Bay,IMRP,2024-09-11T15:31:25Z,20,37,-79.878482999999960,44.847023000000036
1835,1835,G-Bay,IMRP,2024-09-11T15:31:48Z,0,0,-79.878359999999986,44.847068000000036
1836,1836,G-Bay,IMRP,2024-09-11T15:32:05Z,20,42,-79.878454999999974,44.847124000000065
1837,1837,G-Bay,IMRP,2024-09-11T15:32:31Z,10,70,-79.878535999999940,44.847188000000074
1838,1838,G-Bay,IMRP,2024-09-11T15:33:48Z,20,69,-79.878517999999985,44.847247000000038
1839,1839,G-Bay,IMRP,2024-09-11T15:35:15Z,0,55,-79.878448999999989,44.847270000000037
1840,1840,G-Bay,IMRP,2024-09-11T15:35:37Z,5,35,-79.878378999999939,44.847283000000061
1841,1841,G-Bay,IMRP,2024-09-11T15:36:01Z,0,29,-79.878331999999943,44.847305000000063
1842,1842,G-Bay,IMRP,2024-09-11T15:36:20Z,0,0,-79.878290999999990,44.847345000000075
1843,1843,G-Bay,IMRP,2024-09-11T15:36:34Z,0,45,-79.878344999999968,44.847355000000050
1844,1844,G-Bay,IMRP,2024-09-11T15:36:53Z,0,63,-79.878399999999942,44.847370000000069
1845,1845,G-Bay,IMRP,2024-09-11T15:37:23Z,70,75,-79.878456999999969,44.847384000000034
1846,1846,G-Bay,IMRP,2024-09-11T15:37:55Z,0,65,-79.878396999999950,44.847417000000064
1847,1847,G-Bay,IMRP,2024-09-11T15:38:18Z,0,45,-79.878328999999951,44.847429000000034
