"","OID_","Field1","Lake","Project","Time","PercentCoverage","Depth","POINT_X","POINT_Y","geometry","id_point","fetch_km","weighted_fetch_km","fetch_km_all","weighted_fetch_km_all"
"1610",1907,1907,"G-Bay","IMRP","2024-09-11T17:23:04Z",50,70,-79.8784909999999,44.808816,c(588685.570656981, 4962324.37140275),1610,0.0221080220569761,0.0221080220569761,2.02355218657816,2.02355218657816
"1611",1908,1908,"G-Bay","IMRP","2024-09-11T17:23:37Z",30,65,-79.878501,44.808788,c(588684.8227974, 4962321.25014753),1611,0.0188312821131561,0.0188312821131561,2.02292756373834,2.02292756373834
"1612",1909,1909,"G-Bay","IMRP","2024-09-11T17:24:07Z",30,61,-79.878554,44.8088040000001,c(588680.607190212, 4962322.96966763),1612,0.0196823008049052,0.0196823008049052,2.02383792193267,2.02383792193267
"1613",1910,1910,"G-Bay","IMRP","2024-09-11T17:28:42Z",30,70,-79.878569,44.808834,c(588679.375060062, 4962326.28581692),1613,0.0227457641750995,0.0227457641750995,2.01980253309305,2.01980253309305
"1614",1911,1911,"G-Bay","IMRP","2024-09-11T17:29:01Z",30,60,-79.878611,44.8088050000001,c(588676.098262946, 4962323.0185705),1614,0.0188015354177703,0.0188015354177703,2.01305469062757,2.01305469062757
"1615",1912,1912,"G-Bay","IMRP","2024-09-11T17:29:21Z",50,65,-79.878663,44.808814,c(588671.972462744, 4962323.96160072),1615,0.0186901569732325,0.0186901569732325,2.01408294134057,2.01408294134057
"1616",1913,1913,"G-Bay","IMRP","2024-09-11T17:29:38Z",50,70,-79.878621,44.80886,c(588675.22321088, 4962329.11726906),1616,0.0245367541700686,0.0245367541700686,2.02036740053034,2.02036740053034
"1617",1914,1914,"G-Bay","IMRP","2024-09-11T17:30:02Z",50,80,-79.878567,44.808927,c(588679.390695603, 4962336.61878913),1617,0.0328895892456996,0.0328895892456996,2.02498106633264,2.02498106633264
"1618",1915,1915,"G-Bay","IMRP","2024-09-11T17:30:19Z",50,77,-79.878596,44.8089630000001,c(588677.042297374, 4962340.58616888),1618,0.0359906790211588,0.0359906790211588,2.04152616745372,2.04152616745372
"1619",1916,1916,"G-Bay","IMRP","2024-09-11T17:30:37Z",50,63,-79.878656,44.8089410000001,c(588672.331395676, 4962338.07687493),1619,0.0317482786331133,0.0317482786331133,2.0257657446673,2.0257657446673
"1620",1917,1917,"G-Bay","IMRP","2024-09-11T17:31:06Z",30,57,-79.8786959999999,44.8089000000001,c(588669.231142642, 4962333.47880835),1620,0.0262448732701842,0.0262448732701842,2.02255118065543,2.02255118065543
"1621",1918,1918,"G-Bay","IMRP","2024-09-11T17:31:31Z",50,50,-79.8787349999999,44.8088890000001,c(588666.163995259, 4962332.21434713),1621,0.0235987509808063,0.0235987509808063,2.13924645646406,2.13924645646406
"1622",1919,1919,"G-Bay","IMRP","2024-09-11T17:31:53Z",30,52,-79.878702,44.808925,c(588668.718373953, 4962336.24935788),1622,0.028471009188021,0.028471009188021,2.02388912957807,2.02388912957807
"1623",1920,1920,"G-Bay","IMRP","2024-09-11T17:32:14Z",30,72,-79.878642,44.808972,c(588673.390969418, 4962341.53574336),1623,0.0353321100472187,0.0353321100472187,2.0419569584141,2.0419569584141
"1624",1921,1921,"G-Bay","IMRP","2024-09-11T17:32:40Z",30,89,-79.878577,44.809019,c(588678.458941157, 4962346.82758688),1624,0.0422512216332234,0.0422512216332234,2.03560463241427,2.03560463241427
"1625",1922,1922,"G-Bay","IMRP","2024-09-11T17:33:06Z",20,90,-79.878585,44.809066,c(588677.754302111, 4962352.03979695),1625,0.0466929369837736,0.0466929369837736,2.03695347660879,2.03695347660879
"1626",1923,1923,"G-Bay","IMRP","2024-09-11T17:33:30Z",6,73,-79.878661,44.8090460000001,c(588671.77511619, 4962349.73521666),1626,0.0420488240454307,0.0420488240454307,2.04475464348941,2.04475464348941
"1627",1924,1924,"G-Bay","IMRP","2024-09-11T17:34:01Z",0,70,-79.878725,44.809019,c(588666.755573416, 4962346.66614459),1627,0.0368236715882364,0.0368236715882364,2.04068560429775,2.04068560429775
"1628",1925,1925,"G-Bay","IMRP","2024-09-11T17:34:28Z",0,53,-79.878764,44.8089890000001,c(588663.717543622, 4962343.29109281),1628,0.0323031770872422,0.0323031770872422,2.04561851813589,2.04561851813589
"1629",1926,1926,"G-Bay","IMRP","2024-09-11T17:34:58Z",0,52,-79.8788079999999,44.808991,c(588660.235097962, 4962343.46526978),1629,0.030739405099085,0.030739405099085,2.16648126884014,2.16648126884014
"1630",1927,1927,"G-Bay","IMRP","2024-09-11T17:35:45Z",0,55,-79.878809,44.8089880000001,c(588660.160617501, 4962343.13092779),1630,0.0304034264791828,0.0304034264791828,2.16632768220826,2.16632768220826
"1631",1928,1928,"G-Bay","IMRP","2024-09-11T17:36:15Z",0,63,-79.878764,44.8090300000001,c(588663.654723745, 4962347.84552738),1631,0.0363478834222518,0.0363478834222518,2.03522406719349,2.03522406719349
"1632",1929,1929,"G-Bay","IMRP","2024-09-11T17:36:36Z",10,20,-79.8787179999999,44.809059,c(588667.247820851, 4962351.11713072),1632,0.0410498965556282,0.0410498965556282,2.03800171321772,2.03800171321772
"1633",1930,1930,"G-Bay","IMRP","2024-09-11T17:37:14Z",10,82,-79.8786489999999,44.8091020000001,c(588672.638225799, 4962355.96899772),1633,0.0480535906899867,0.0480535906899867,2.03931551201403,2.03931551201403
"1634",1931,1931,"G-Bay","IMRP","2024-09-11T17:37:42Z",0,95,-79.878642,44.809152,c(588673.115144564, 4962361.53082215),1634,0.0532117759977068,0.0532117759977068,2.29376058692921,2.29376058692921
"1635",1932,1932,"G-Bay","IMRP","2024-09-11T17:38:05Z",10,90,-79.8787,44.809156,c(588668.522571047, 4962361.91189044),1635,0.0510758246767425,0.0510758246767425,2.29505690575275,2.29505690575275
"1636",1933,1933,"G-Bay","IMRP","2024-09-11T17:38:21Z",10,90,-79.8787349999999,44.80913,c(588665.794727407, 4962358.9855357),1636,0.0471166674921862,0.0471166674921862,2.2940037060124,2.2940037060124
"1637",1934,1934,"G-Bay","IMRP","2024-09-11T17:38:42Z",30,80,-79.878774,44.809109,c(588662.742913581, 4962356.61023819),1637,0.0434337536982964,0.0434337536982964,1.99736270567197,1.99736270567197
"1638",1935,1935,"G-Bay","IMRP","2024-09-11T17:39:03Z",50,72,-79.878838,44.8090920000001,c(588657.708051265, 4962354.65201084),1638,0.0389862687955436,0.0389862687955436,2.11529348878476,2.11529348878476
"1639",1936,1936,"G-Bay","IMRP","2024-09-11T17:39:19Z",50,54,-79.87888,44.8090700000001,c(588654.420534259, 4962352.16236167),1639,0.0350763107001725,0.0350763107001725,2.11395700354713,2.11395700354713
"1640",1937,1937,"G-Bay","IMRP","2024-09-11T17:39:59Z",30,45,-79.878912,44.8091140000001,c(588651.822670953, 4962357.0151488),1640,0.0374322420043412,0.0374322420043412,2.08635182352327,2.08635182352327
"1641",1938,1938,"G-Bay","IMRP","2024-09-11T17:40:28Z",30,70,-79.878856,44.809155,c(588656.188150123, 4962361.63065704),1641,0.0437707950077447,0.0437707950077447,2.22080608491931,2.22080608491931
"1642",1939,1939,"G-Bay","IMRP","2024-09-11T17:41:05Z",30,73,-79.878802,44.809196,c(588660.395469841, 4962366.24398701),1642,0.0500118359770697,0.0500118359770697,2.22240994303742,2.22240994303742
"1643",1940,1940,"G-Bay","IMRP","2024-09-11T17:41:28Z",20,90,-79.878748,44.809223,c(588664.624234537, 4962369.30214701),1643,0.0549698426173337,0.0549698426173337,2.22500751056662,2.22500751056662
"1644",1941,1941,"G-Bay","IMRP","2024-09-11T17:41:54Z",20,77,-79.878779,44.809267,c(588662.105446272, 4962374.15602086),1644,0.0573816438293473,0.0573816438293473,2.22525244533372,2.22525244533372
"1645",1942,1942,"G-Bay","IMRP","2024-09-11T17:42:14Z",40,62,-79.878838,44.8092490000001,c(588657.467512297, 4962372.09216321),1645,0.0528974926560604,0.0528974926560604,2.25468591402057,2.25468591402057
"1646",1943,1943,"G-Bay","IMRP","2024-09-11T17:42:41Z",30,62,-79.8789,44.809224,c(588652.603069939, 4962369.24745076),1646,0.0474930639536935,0.0474930639536935,2.37772463522444,2.37772463522444
"1647",1944,1944,"G-Bay","IMRP","2024-09-11T17:43:04Z",40,41,-79.878949,44.809201,c(588648.763554759, 4962366.63908651),1647,0.042900449989249,0.042900449989249,2.37677669562038,2.37677669562038
"1648",1945,1945,"G-Bay","IMRP","2024-09-11T17:43:29Z",30,42,-79.878944,44.8092360000001,c(588649.105319248, 4962370.5324713),1648,0.0461175065466343,0.0461175065466343,2.37622631755934,2.37622631755934
"1649",1946,1946,"G-Bay","IMRP","2024-09-11T17:43:54Z",20,63,-79.8788729999999,44.809293,c(588654.632424778, 4962376.94167734),1649,0.0547038003909929,0.0547038003909929,2.25701541181078,2.25701541181078
"1650",1947,1947,"G-Bay","IMRP","2024-09-11T17:44:32Z",20,84,-79.8787399999999,44.809333,c(588665.088301239, 4962381.53008815),1650,0.0650915031736474,0.0650915031736474,2.2576043399089,2.2576043399089
"1651",1948,1948,"G-Bay","IMRP","2024-09-11T17:44:59Z",10,95,-79.8787179999999,44.80938,c(588666.755965167, 4962386.77502216),1651,0.0701582190544502,0.0701582190544502,2.25985890240131,2.25985890240131
"1652",1949,1949,"G-Bay","IMRP","2024-09-11T17:45:21Z",30,78,-79.8787859999999,44.8093700000001,c(588661.394097427, 4962385.59001488),1652,0.0655617024261711,0.0655617024261711,2.25980893537175,2.25980893537175
"1653",1950,1950,"G-Bay","IMRP","2024-09-11T17:45:50Z",30,65,-79.878837,44.809353,c(588657.387250365, 4962383.6459665),1653,0.061539768623101,0.061539768623101,2.26058946282022,2.26058946282022
"1654",1951,1951,"G-Bay","IMRP","2024-09-11T17:46:18Z",30,63,-79.878914,44.809334,c(588651.327479155, 4962381.45139794),1654,0.0553830826329169,0.0553830826329169,2.25913138398311,2.25913138398311
"1655",1952,1952,"G-Bay","IMRP","2024-09-11T17:46:38Z",50,52,-79.878982,44.809309,c(588645.988582988, 4962378.600147),1655,0.0499247714221955,0.0499247714221955,2.3800863536959,2.3800863536959
"1656",1953,1953,"G-Bay","IMRP","2024-09-11T17:47:04Z",30,50,-79.879024,44.809353,c(588642.599972458, 4962383.44203282),1656,0.0489671139696619,0.0489671139696619,2.38802480537558,2.38802480537558
"1657",1954,1954,"G-Bay","IMRP","2024-09-11T17:47:42Z",20,54,-79.8789649999999,44.809379,c(588647.225647151, 4962386.39455005),1657,0.0550328574432451,0.0550328574432451,2.26715425085112,2.26715425085112
"1658",1955,1955,"G-Bay","IMRP","2024-09-11T17:48:21Z",50,75,-79.8788739999999,44.809427,c(588654.348053471, 4962391.82581279),1658,0.0635870274176599,0.0635870274176599,2.27367638602596,2.27367638602596
"1659",1956,1956,"G-Bay","IMRP","2024-09-11T17:48:59Z",30,75,-79.878775,44.80947,c(588662.110718224, 4962396.71039036),1659,0.0726774344164226,0.0726774344164226,2.27409311561983,2.27409311561983
"1660",1957,1957,"G-Bay","IMRP","2024-09-11T17:49:26Z",0,88,-79.8786939999999,44.8095020000001,c(588668.466856199, 4962400.35342165),1660,0.0793548859505729,0.0793548859505729,2.27655955554739,2.27655955554739
"1661",1958,1958,"G-Bay","IMRP","2024-09-11T17:49:58Z",10,87,-79.878706,44.809559,c(588667.430602135, 4962406.67210775),1661,0.0829496961697677,0.0829496961697677,2.74248663826397,2.74248663826397
"1662",1959,1959,"G-Bay","IMRP","2024-09-11T17:52:04Z",30,74,-79.8787829999999,44.80956,c(588661.340212495, 4962406.6992049),1662,0.0783701774992396,0.0783701774992396,2.65829395769696,2.65829395769696
"1663",1960,1960,"G-Bay","IMRP","2024-09-11T17:52:35Z",75,70,-79.878858,44.809538,c(588655.443213, 4962404.17356212),1663,0.0709680895842604,0.0709680895842604,2.27728621677171,2.27728621677171
"1664",1961,1961,"G-Bay","IMRP","2024-09-11T17:53:01Z",60,67,-79.87891,44.809516,c(588651.364959969, 4962401.67300778),1664,0.0646575072573121,0.0646575072573121,2.27783939265429,2.27783939265429
"1665",1962,1962,"G-Bay","IMRP","2024-09-11T17:53:28Z",60,50,-79.878969,44.809494,c(588646.733170675, 4962399.16482244),1665,0.0592442964002571,0.0592442964002571,2.27612278166418,2.27612278166418
"1666",1963,1963,"G-Bay","IMRP","2024-09-11T17:53:50Z",50,50,-79.87897,44.809534,c(588646.592817546, 4962403.6070831),1666,0.0631730006227879,0.0631730006227879,2.28814025292009,2.28814025292009
"1667",1964,1964,"G-Bay","IMRP","2024-09-11T17:54:29Z",30,54,-79.8788489999999,44.809585,c(588656.082889625, 4962409.40431546),1667,0.0743067987873036,0.0743067987873036,2.66094298971882,2.66094298971882
"1668",1965,1965,"G-Bay","IMRP","2024-09-11T17:54:56Z",50,85,-79.878746,44.8096410000001,c(588664.14191621, 4962415.73734766),1668,0.0833606222305073,0.0833606222305073,2.7492035192012,2.7492035192012
"1669",1966,1966,"G-Bay","IMRP","2024-09-11T17:55:19Z",50,85,-79.878731,44.8096770000001,c(588665.272894418, 4962419.75272495),1669,0.0874151676811338,0.0874151676811338,2.70471324027587,2.70471324027587
"1670",1967,1967,"G-Bay","IMRP","2024-09-11T17:55:43Z",50,70,-79.878797,44.809695,c(588660.026305406, 4962421.68024574),1670,0.0849393701813846,0.0849393701813846,2.79359761154573,2.79359761154573
"1671",1968,1968,"G-Bay","IMRP","2024-09-11T17:56:01Z",50,72,-79.878861,44.8096800000001,c(588654.988429936, 4962419.94418719),1671,0.0795651462853634,0.0795651462853634,2.8323820919839,2.8323820919839
"1672",1969,1969,"G-Bay","IMRP","2024-09-11T17:56:27Z",50,55,-79.878903,44.8096760000001,c(588651.673369985, 4962419.45404679),1672,0.0767276964078175,0.0767276964078175,2.74343112207432,2.74343112207432
"1673",1970,1970,"G-Bay","IMRP","2024-09-11T17:56:51Z",20,43,-79.878948,44.809668,c(588648.127209662, 4962418.51630135),1673,0.0731997671476032,0.0731997671476032,2.74401847410435,2.74401847410435
"1674",1971,1971,"G-Bay","IMRP","2024-09-11T17:57:18Z",50,82,-79.8789869999999,44.809689,c(588645.011078696, 4962420.80653056),1674,0.0717589269192832,0.0717589269192832,2.7453746425486,2.7453746425486
"1675",1972,1972,"G-Bay","IMRP","2024-09-11T17:58:02Z",NA,NA,-79.878905,44.8097050000001,c(588651.470789645, 4962422.67329533),1675,0.0787821861638803,0.0787821861638803,2.83257514058312,2.83257514058312
"1676",1973,1973,"G-Bay","IMRP","2024-09-11T17:58:25Z",NA,NA,-79.8788309999999,44.8096990000001,c(588657.331596842, 4962422.08749817),1676,0.0835307800869681,0.0835307800869681,2.79356958768381,2.79356958768381
"1677",1974,1974,"G-Bay","IMRP","2024-09-11T17:59:02Z",NA,NA,-79.878796,44.809742,c(588660.033369412, 4962426.90227424),1677,0.0887933767902673,0.0887933767902673,2.79367766581448,2.79367766581448
"1678",1975,1975,"G-Bay","IMRP","2024-09-11T18:25:01Z",30,85,-79.87634,44.808909,c(588855.522669049, 4962337.0511463),1678,0.0193623241656907,0.0193623241656907,2.99348048913358,2.99348048913358
"1679",1976,1976,"G-Bay","IMRP","2024-09-11T18:26:14Z",40,65,-79.87634,44.80888,c(588855.567198615, 4962333.82971701),1679,0.0160404854754386,0.0160404854754386,2.63053590384461,2.63053590384461
"1680",1977,1977,"G-Bay","IMRP","2024-09-11T18:26:31Z",30,35,-79.876344,44.808863,c(588855.276994053, 4962331.93692065),1680,0.0142087527499162,0.0142087527499162,2.63498766077073,2.63498766077073
"1681",1978,1978,"G-Bay","IMRP","2024-09-11T18:26:51Z",20,64,-79.876389,44.8088750000001,c(588851.700102812, 4962333.22073866),1681,0.0162386351944721,0.0162386351944721,2.63608276749353,2.63608276749353
"1682",1979,1979,"G-Bay","IMRP","2024-09-11T18:27:17Z",20,87,-79.87638,44.8089120000001,c(588852.354984308, 4962337.34067539),1682,0.0202208149104721,0.0202208149104721,2.99986221246128,2.99986221246128
"1683",1980,1980,"G-Bay","IMRP","2024-09-11T18:27:34Z",40,40,-79.876412,44.808926,c(588849.80302606, 4962338.8608715),1683,0.0222731346541602,0.0222731346541602,3.00077123199547,3.00077123199547
"1684",1981,1981,"G-Bay","IMRP","2024-09-11T18:27:53Z",30,50,-79.876434,44.808909,c(588848.089434818, 4962336.94840155),1684,0.0207187585389745,0.0207187585389745,2.73619820673385,2.73619820673385
"1685",1982,1982,"G-Bay","IMRP","2024-09-11T18:28:10Z",30,63,-79.8764439999999,44.808878,c(588847.346261385, 4962333.49387494),1685,0.0174202356251336,0.0174202356251336,2.73366460717092,2.73366460717092
"1686",1983,1983,"G-Bay","IMRP","2024-09-11T18:28:33Z",10,60,-79.876448,44.8088470000001,c(588847.07754934, 4962330.04590625),1686,0.014029260733348,0.014029260733348,2.72931563440676,2.72931563440676
"1687",1984,1984,"G-Bay","IMRP","2024-09-11T18:29:32Z",20,55,-79.876494,44.8088470000001,c(588843.440005287, 4962329.99563066),1687,0.0147380624094362,0.0147380624094362,2.74896707126926,2.74896707126926
"1688",1985,1985,"G-Bay","IMRP","2024-09-11T18:29:55Z",30,75,-79.876496,44.808881,c(588843.229651398, 4962333.77029292),1688,0.0185556126601042,0.0185556126601042,2.75486264316099,2.75486264316099
"1689",1986,1986,"G-Bay","IMRP","2024-09-11T18:30:14Z",20,95,-79.876496,44.808906,c(588843.191269172, 4962336.54738714),1689,0.0213399749892569,0.0213399749892569,2.76071450685986,2.76071450685986
"1690",1987,1987,"G-Bay","IMRP","2024-09-11T18:30:45Z",20,95,-79.876561,44.8089000000001,c(588838.060477716, 4962335.80984658),1690,0.021706675220917,0.021706675220917,2.74522355219378,2.74522355219378
"1691",1988,1988,"G-Bay","IMRP","2024-09-11T18:31:01Z",20,80,-79.876569,44.808881,c(588837.457030535, 4962333.69051213),1691,0.0197245884452582,0.0197245884452582,2.74337606391923,2.74337606391923
"1692",1989,1989,"G-Bay","IMRP","2024-09-11T18:31:16Z",20,65,-79.8765779999999,44.8088550000001,c(588836.785252136, 4962330.79249853),1692,0.0169841408056542,0.0169841408056542,2.74202427143147,2.74202427143147
"1693",1990,1990,"G-Bay","IMRP","2024-09-11T18:31:38Z",30,53,-79.876589,44.808835,c(588835.946107975, 4962328.55880196),1693,0.0149616229897449,0.0149616229897449,2.48741899190589,2.48741899190589
"1694",1991,1991,"G-Bay","IMRP","2024-09-11T18:31:56Z",30,60,-79.876629,44.808838,c(588832.778420216, 4962328.84834073),1694,0.0160514647209073,0.0160514647209073,2.4606891010128,2.4606891010128
"1695",1992,1992,"G-Bay","IMRP","2024-09-11T18:32:15Z",10,82,-79.876629,44.808881,c(588832.712410645, 4962333.62494275),1695,0.0208020661571738,0.0208020661571738,2.71581714408791,2.71581714408791
"1696",1993,1993,"G-Bay","IMRP","2024-09-11T18:32:45Z",10,77,-79.876682,44.8088770000001,c(588828.527469884, 4962333.12269098),1696,0.0213993663193408,0.0213993663193408,2.70907753044876,2.70907753044876
"1697",1994,1994,"G-Bay","IMRP","2024-09-11T18:32:59Z",10,65,-79.8766909999999,44.8088480000001,c(588827.860292482, 4962329.89142707),1697,0.0184102092270296,0.0184102092270296,2.4609877535738,2.4609877535738
"1698",1995,1995,"G-Bay","IMRP","2024-09-11T18:33:18Z",20,56,-79.8766919999999,44.8088240000001,c(588827.818055907, 4962327.22432392),1698,0.015803140045625,0.015803140045625,2.45929342613535,2.45929342613535
"1699",1996,1996,"G-Bay","IMRP","2024-09-11T18:33:35Z",30,55,-79.87673,44.808813,c(588824.830011656, 4962325.96087935),1699,0.015384210803938,0.015384210803938,2.45168822126127,2.45168822126127
"1700",1997,1997,"G-Bay","IMRP","2024-09-11T18:33:56Z",10,66,-79.8767369999999,44.8088540000001,c(588824.213538743, 4962330.50766497),1700,0.0200179526001068,0.0200179526001068,2.45144549014952,2.45144549014952
"1701",1998,1998,"G-Bay","IMRP","2024-09-11T18:34:20Z",10,92,-79.87674,44.808885,c(588823.928724033, 4962333.94798372),1701,0.0234741241635179,0.0234741241635179,2.70602608592006,2.70602608592006
"1702",1999,1999,"G-Bay","IMRP","2024-09-11T18:34:48Z",10,90,-79.876784,44.8088740000001,c(588820.466220203, 4962332.67798504),1702,0.0231792148364684,0.0231792148364684,2.72933862673222,2.72933862673222
"1703",2000,2000,"G-Bay","IMRP","2024-09-11T18:35:12Z",10,70,-79.876794,44.808833,c(588819.738380233, 4962328.11262418),1703,0.0188968605786096,0.0188968605786096,2.47207330700107,2.47207330700107
"1704",2001,2001,"G-Bay","IMRP","2024-09-11T18:35:38Z",NA,NA,-79.876785,44.8088010000001,c(588820.499190346, 4962324.56777738),1704,0.0152071813300573,0.0152071813300573,2.47022164242892,2.47022164242892
"1705",2002,2002,"G-Bay","IMRP","2024-09-11T18:35:53Z",10,52,-79.876816,44.808791,c(588818.063148507, 4962323.42306828),1705,0.0147530561099317,0.0147530561099317,2.33913597841071,2.33913597841071
"1706",2003,2003,"G-Bay","IMRP","2024-09-11T18:36:10Z",10,47,-79.876834,44.8088230000001,c(588816.590645936, 4962326.95808197),1706,0.0186287641623409,0.0186287641623409,2.34101792025884,2.34101792025884
"1707",2004,2004,"G-Bay","IMRP","2024-09-11T18:36:28Z",0,97,-79.876838,44.808859,c(588816.219084103, 4962330.95272722),1707,0.0226530500857647,0.0226530500857647,2.34298399957178,2.34298399957178
"1708",2005,2005,"G-Bay","IMRP","2024-09-11T18:36:57Z",10,70,-79.876876,44.808811,c(588813.287825898, 4962325.57918866),1708,0.0182130438408005,0.0182130438408005,2.34593449037116,2.34593449037116
"1709",2006,2006,"G-Bay","IMRP","2024-09-11T18:37:19Z",10,45,-79.876885,44.808772,c(588812.635987482, 4962321.23708882),1709,0.0141408881518414,0.0141408881518414,2.34385684056562,2.34385684056562
"1710",2007,2007,"G-Bay","IMRP","2024-09-11T18:38:10Z",10,67,-79.876968,44.808794,c(588806.038822178, 4962323.59025383),1710,0.0185338046321032,0.0185338046321032,2.35861806293226,2.35861806293226
"1711",2008,2008,"G-Bay","IMRP","2024-09-11T18:38:33Z",10,90,-79.8769799999999,44.808835,c(588805.026977138, 4962328.13157878),1711,0.0232828493587316,0.0232828493587316,2.36091831766375,2.36091831766375
"1712",2009,2009,"G-Bay","IMRP","2024-09-11T18:38:55Z",20,95,-79.877021,44.8088240000001,c(588801.801697906, 4962326.86486762),1712,0.0231291573567579,0.0231291573567579,2.47834918172993,2.47834918172993
"1713",2010,2010,"G-Bay","IMRP","2024-09-11T18:39:15Z",20,90,-79.877039,44.8088090000001,c(588800.40132871, 4962325.17894785),1713,0.0219798051252041,0.0219798051252041,2.34822566169294,2.34822566169294
"1714",2011,2011,"G-Bay","IMRP","2024-09-11T18:39:36Z",10,73,-79.877038,44.8087840000001,c(588800.518769444, 4962322.40294609),1714,0.0192622525127312,0.0192622525127312,2.34687529494063,2.34687529494063
"1715",2012,2012,"G-Bay","IMRP","2024-09-11T18:39:55Z",10,45,-79.8770249999999,44.808748,c(588801.602016394, 4962318.41813173),1715,0.0150499207727838,0.0150499207727838,2.13653911058809,2.13653911058809
"1716",2013,2013,"G-Bay","IMRP","2024-09-11T18:40:24Z",30,65,-79.877062,44.8087600000001,c(588798.657746599, 4962319.71071848),1716,0.0172991148167531,0.0172991148167531,2.35964737428432,2.35964737428432
"1717",2014,2014,"G-Bay","IMRP","2024-09-11T18:40:52Z",20,78,-79.877111,44.8087650000001,c(588794.775293369, 4962320.21261223),1717,0.0189250500785528,0.0189250500785528,2.36137912761427,2.36137912761427
"1718",2015,2015,"G-Bay","IMRP","2024-09-11T18:41:10Z",10,70,-79.877099,44.8087350000001,c(588795.770253072, 4962316.89320723),1718,0.0154413288665203,0.0154413288665203,2.13476170929087,2.13476170929087
"1719",2016,2016,"G-Bay","IMRP","2024-09-11T18:51:39Z",10,90,-79.8761969999999,44.8089610000001,c(588866.750817982, 4962342.98382197),1719,0.0240847972640888,0.0240847972640888,3.46836341029908,3.46836341029908
"1720",2017,2017,"G-Bay","IMRP","2024-09-11T18:52:02Z",10,95,-79.87628,44.8089840000001,c(588860.152117717, 4962345.44801527),1720,0.0271901483753758,0.0271901483753758,3.0837712677971,3.0837712677971
"1721",2018,2018,"G-Bay","IMRP","2024-09-11T18:52:14Z",10,100,-79.876341,44.808977,c(588855.339177937, 4962344.60374955),1721,0.02704610610183,0.02704610610183,3.00545803919992,3.00545803919992
"1722",2019,2019,"G-Bay","IMRP","2024-09-11T18:52:34Z",10,110,-79.876446,44.808949,c(588847.079096964, 4962341.37863659),1722,0.0253586430839078,0.0253586430839078,3.12488034970091,3.12488034970091
"1723",2020,2020,"G-Bay","IMRP","2024-09-11T18:52:50Z",10,95,-79.876526,44.808924,c(588840.79132578, 4962338.51410772),1723,0.0238069783468657,0.0238069783468657,2.76196347458991,2.76196347458991
"1724",2021,2021,"G-Bay","IMRP","2024-09-11T18:53:08Z",10,85,-79.8765979999999,44.8088890000001,c(588835.151516395, 4962334.54748998),1724,0.021124340225533,0.021124340225533,2.74385869716396,2.74385869716396
"1725",2022,2022,"G-Bay","IMRP","2024-09-11T18:53:23Z",10,90,-79.876658,44.8088920000001,c(588830.40229196, 4962334.8151736),1725,0.0225802017147218,0.0225802017147218,2.71605442835028,2.71605442835028
"1726",2023,2023,"G-Bay","IMRP","2024-09-11T18:53:43Z",10,95,-79.876747,44.808884,c(588823.376720032, 4962333.82925117),1726,0.0235093234487153,0.0235093234487153,2.70595750291958,2.70595750291958
"1727",2024,2024,"G-Bay","IMRP","2024-09-11T18:54:01Z",10,110,-79.8768229999999,44.808883,c(588817.368403332, 4962333.63512662),1727,0.0249707399040625,0.0249707399040625,2.5973190704846,2.5973190704846
"1728",2025,2025,"G-Bay","IMRP","2024-09-11T18:54:27Z",10,100,-79.876909,44.8088530000001,c(588810.613823447, 4962330.20865315),1728,0.0235477609576772,0.0235477609576772,2.34983846827213,2.34983846827213
"1729",2026,2026,"G-Bay","IMRP","2024-09-11T18:54:53Z",10,95,-79.876974,44.8088440000001,c(588805.487627795, 4962329.13788742),1729,0.0241123225528762,0.0241123225528762,2.36143982095974,2.36143982095974
"1730",2027,2027,"G-Bay","IMRP","2024-09-11T18:55:26Z",10,95,-79.877102,44.8088490000001,c(588795.358093274, 4962329.5534796),1730,0.0277695056326692,0.0277695056326692,2.35156561126145,2.35156561126145
"1731",2028,2028,"G-Bay","IMRP","2024-09-11T18:55:43Z",20,100,-79.8771629999999,44.8088530000001,c(588790.528256226, 4962329.93118414),1731,0.0293751176359706,0.0293751176359706,2.35263011894712,2.35263011894712
"1732",2029,2029,"G-Bay","IMRP","2024-09-11T18:55:54Z",20,100,-79.877218,44.808834,c(588786.208170943, 4962327.76051895),1732,0.0280497512337035,0.0280497512337035,2.35118206275821,2.35118206275821
"1733",2030,2030,"G-Bay","IMRP","2024-09-11T18:56:08Z",20,110,-79.8772969999999,44.808814,c(588779.991766875, 4962325.45256122),1733,0.0264992070267479,0.0264992070267479,2.23092523600675,2.23092523600675
"1734",2031,2031,"G-Bay","IMRP","2024-09-11T18:56:14Z",20,110,-79.8773219999999,44.8088040000001,c(588778.030181214, 4962324.31442027),1734,0.0255949831144515,0.0255949831144515,2.22813200278744,2.22813200278744
"1735",2032,2032,"G-Bay","IMRP","2024-09-11T18:56:51Z",10,100,-79.8774769999999,44.8087780000001,c(588765.813112795, 4962321.25697553),1735,0.023865320654126,0.023865320654126,2.26518711365556,2.26518711365556
"1736",2033,2033,"G-Bay","IMRP","2024-09-11T18:57:06Z",10,80,-79.877513,44.8087630000001,c(588762.989344233, 4962319.5514088),1736,0.0222821647092171,0.0222821647092171,2.27766437098717,2.27766437098717
